id,date_accident,accident_type,district,longitude,latitude,road_condition,weather_condition,road_part,number_of_participants,vehicle_brand_uz,vehicle_model_uz,vehicle_color_uz,year_manufacture
149418,2023-06-27T17:25:23,to'qnashuv,Buvayda tumani,71.1446,40.6145,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Matiz,kumush rang,2014.0
149417,2023-06-27T19:00:01,to'qnashuv,O'zbekiston tumani,70.9250,40.3216,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Damas,qaymoq rang,2012.0
149416,2023-06-27T19:00:07,to'qnashuv,Qo'shtepa tumani,71.6676,40.4936,quruq,kun ochiq,yo'lning tog'ri qismi,3,Daewoo,Lacetti,oq,2009.0
149415,2023-06-25T15:00:13,to'qnashuv,Parkent tumani,69.7115,41.2781,quruq,kun ochiq,boshqa holatlar,1,Chevrolet,Nexia 3,qora,2018.0
149414,2023-06-27T15:45:18,piyodani urib yuborish,Quva tumani,71.8873,40.4553,,,,2,Chevrolet,Cobalt,"moviy, havorang",2014.0
149413,2023-06-27T22:00:37,velosipedchini urib yuborish,Quva tumani,72.1388,40.5598,quruq,kun ochiq,,2,Daewoo,Damas,oq,2009.0
149412,2023-06-27T23:45:28,velosipedchini urib yuborish,Dangara tumani,70.8073,40.6274,quruq,kun ochiq,,2,Daewoo,Nexia,oq,2010.0
149411,2023-06-27T22:15:39,velosipedchini urib yuborish,Marg'ilon shahri,71.7120,40.4578,quruq,kun ochiq,,2,Daewoo,Nexia,oq,1998.0
149410,2023-05-20T22:00:45,piyodani urib yuborish,Dangara tumani,70.9485,40.7022,,,,2,Chevrolet,Lacetti,qora,2020.0
149409,2023-05-05T20:20:14,piyodani urib yuborish,Qo'qon shahri,70.9469,40.5484,quruq,kun ochiq,,2,Chevrolet,Lacetti,oq,2023.0
149408,2023-05-09T15:45:50,piyodani urib yuborish,Marg'ilon shahri,71.7211,40.4777,quruq,kun ochiq,,2,Chevrolet,Damas,oq,2019.0
149407,2023-05-09T19:00:47,piyodani urib yuborish,Quva tumani,72.0761,40.5982,quruq,kun ochiq,,2,Daewoo,Nexia,kulrang,2010.0
149406,2023-06-27T10:40:10,to'siqqa urilish,Rishton tumani,71.1707,40.3614,quruq,kun ochiq,,1,Chevrolet,Nexia 3,oq,2019.0
149405,2023-06-27T23:35:43,velosipedchini urib yuborish,Dangara tumani,70.9250,40.6928,quruq,kun ochiq,,2,Chevrolet,Nexia 2,oq,2010.0
149404,2023-05-16T13:00:02,velosipedchini urib yuborish,Qo'qon shahri,70.9501,40.5090,quruq,kun ochiq,,2,Chevrolet,Lacetti,qora,2020.0
149403,2023-06-27T06:18:18,piyodani urib yuborish,Farg'ona shahri,71.7823,40.3835,quruq,kun ochiq,,2,Chevrolet,Nexia 3,oq,2021.0
149402,2023-06-20T23:22:23,ag'darilish,,,,,,,0,,,,
149401,2023-06-26T07:38:39,piyodani urib yuborish,Farg'ona shahri,71.7677,40.3802,quruq,kun ochiq,yo'lning tog'ri qismi,4,Daewoo,Lacetti,oq,2015.0
149400,2023-06-26T11:00:19,velosipedchini urib yuborish,Marg'ilon shahri,71.7300,40.4798,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Labo,qaymoq rang,2019.0
149399,2023-06-26T23:30:51,to'qnashuv,Farg'ona shahri,71.7665,40.4390,quruq,kun ochiq,yo'lning tog'ri qismi,3,Daewoo,Damas,qaymoq rang,2010.0
149398,2023-06-26T14:05:13,to'qnashuv,Uchko'prik tumani,70.9949,40.5052,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Nexia,qaymoq rang,2009.0
149397,2023-05-14T20:00:02,to'qnashuv,Oltiariq tumani,71.3992,40.3363,quruq,kun ochiq,yo'lning tog'ri qismi,2,DAF,FAТ XF105 Super Space Cab,"moviy, havorang",2019.0
149396,2023-06-17T11:30:44,to'qnashuv,Parkent tumani,69.5761,41.3071,quruq,kun ochiq,yo'lning tog'ri qismi,1,Chevrolet,Spark,oq,2018.0
149395,2023-06-26T12:30:42,to'qnashuv,Forish tumani,67.4171,40.3727,quruq,kun ochiq,yo'lning tog'ri qismi,2,Hyundai,Accent,kulrang,2012.0
149394,2023-06-25T21:30:35,piyodani urib yuborish,G'allaorol tumani,67.5694,39.9807,quruq,kun ochiq,yo'lning tog'ri qismi,2,Hafei,Hafei Brio (Lobo),kulrang,2007.0
149393,2023-06-25T13:40:25,velosipedchini urib yuborish,Sharof Rashidov tumani,67.2014,40.1518,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,qora,2023.0
149392,2023-06-25T11:10:53,to'qnashuv,Jizzax shahri,67.9011,40.1497,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Cobalt,qora,2015.0
149391,2023-06-26T16:30:14,ag'darilish,Rishton tumani,71.2596,40.4772,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia 3,qaymoq rang,2021.0
149390,2023-05-13T15:30:06,velosipedchini urib yuborish,Rishton tumani,71.3237,40.3557,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia 3,oq,2021.0
149389,2023-06-26T21:00:13,to'qnashuv,Toshloq tumani,71.7886,40.5512,quruq,kun ochiq,yo'lning tog'ri qismi,3,Daewoo,Lacetti,oq,2010.0
149388,2023-06-26T20:20:31,to'qnashuv,Furqat tumani,70.8351,40.4919,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Damas,qaymoq rang,2022.0
149387,2023-06-25T11:10:15,to'qnashuv,Sharof Rashidov tumani,67.9519,40.0053,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Lacetti,oq,2013.0
149386,2023-02-11T15:50:22,piyodani urib yuborish,Yozyovon tumani,71.7126,40.6721,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Damas,qaymoq rang,2014.0
149385,2023-01-21T16:00:54,ag'darilish,Oltiariq tumani,71.4348,40.4835,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Nexia 3,qaymoq rang,2019.0
149384,2023-02-08T16:30:10,velosipedchini urib yuborish,Dangara tumani,70.8885,40.6276,quruq,kun ochiq,yo'lning tog'ri qismi,2,TMZ,,ko'k,1989.0
149383,2023-02-10T13:20:25,to'siqqa urilish,Quvasoy shahri,71.9966,40.2907,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Spark,oq,2014.0
149382,2023-02-19T19:50:40,piyodani urib yuborish,Marg'ilon shahri,71.7213,40.4946,quruq,kun ochiq,yo'lning tog'ri qismi,2,KAMAZ,53213,kumush rang,1993.0
149381,2023-02-10T12:00:07,to'qnashuv,Marg'ilon shahri,71.7210,40.4679,quruq,kun ochiq,yo'lning tog'ri qismi,4,Daewoo,Tico,ko'k,1987.0
149380,2023-02-10T11:15:17,piyodani urib yuborish,O'zbekiston tumani,70.9019,40.4574,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Damas,oq,2019.0
149379,2023-02-07T18:56:15,velosipedchini urib yuborish,Farg'ona shahri,71.7582,40.4001,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Damas,oq,2018.0
149378,2023-05-11T20:18:09,piyodani urib yuborish,Qo'qon shahri,70.9429,40.5283,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,to'q qizil,2017.0
149377,2023-02-05T10:30:06,to'qnashuv,O'zbekiston tumani,70.7282,40.3617,quruq,kun ochiq,yo'lning tog'ri qismi,8,Daewoo,Matiz,kumush rang,2015.0
149376,2023-02-06T08:00:30,piyodani urib yuborish,Buvayda tumani,71.0755,40.6315,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,qaymoq rang,2020.0
149375,2023-02-10T19:43:56,piyodani urib yuborish,Qo'shtepa tumani,71.6554,40.4156,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Spark,oq,2014.0
149374,2023-02-05T16:43:05,piyodani urib yuborish,Farg'ona tumani,71.8301,40.3137,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Spark,oq,2015.0
149373,2023-02-03T14:30:08,piyodani urib yuborish,Quva tumani,72.0468,40.5041,quruq,kun ochiq,yo'lning tog'ri qismi,3,Daewoo,Tico,kumush rang,1995.0
149372,2023-02-16T21:40:00,to'qnashuv,Marg'ilon shahri,71.7211,40.4679,quruq,kun ochiq,yo'lning tog'ri qismi,5,Daewoo,Tico,oq,2003.0
149371,2023-02-18T22:30:46,to'qnashuv,Quvasoy shahri,71.9790,40.5968,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Spark,oq,2020.0
149370,2023-06-16T06:40:54,piyodani urib yuborish,Parkent tumani,69.7707,41.3068,quruq,kun ochiq,yo'lning tog'ri qismi,1,Chevrolet,Cobalt,oq,2018.0
149369,2023-05-29T12:36:14,ag'darilish,,,,,,,0,,,,
149368,2023-06-23T23:00:03,piyodani urib yuborish,Baxmal tumani,67.8778,39.7786,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia,oq,2015.0
149367,2023-04-21T16:30:40,piyodani urib yuborish,Samarqand shahri,66.9101,39.7607,quruq,kun ochiq,,2,Daewoo,Matiz,to'q qizil,2011.0
149366,2023-04-04T17:30:49,piyodani urib yuborish,Paxtachi tumani,65.7065,40.0287,quruq,kun ochiq,,2,Hyundai,H150,oq,2020.0
149365,2023-05-27T15:20:04,to'qnashuv,Parkent tumani,69.6244,41.3034,quruq,kun ochiq,yo'lning tog'ri qismi,1,Chevrolet,Labo,oq,2022.0
149364,2023-04-01T17:00:05,piyodani urib yuborish,Samarqand tumani,67.0031,39.6404,quruq,kun ochiq,,2,Daewoo,Matiz,oq,2010.0
149363,2023-03-10T15:30:26,YTHning boshqa turlari,Izboskan tumani,72.2516,40.9041,quruq,kun ochiq,yo'lning tog'ri qismi,2,,,,2006.0
149362,2023-03-16T16:30:16,to'qnashuv,Izboskan tumani,72.2277,40.8774,quruq,kun ochiq,yo'lning tog'ri qismi,2,,,,2009.0
149361,2023-03-16T16:30:14,piyodani urib yuborish,Izboskan tumani,72.1879,40.8560,quruq,kun ochiq,yo'lning tog'ri qismi,2,,,,2022.0
149360,2023-03-18T17:30:15,piyodani urib yuborish,Izboskan tumani,72.2527,40.8729,quruq,kun ochiq,yo'lning tog'ri qismi,2,,,,2013.0
149359,2023-03-19T08:50:07,to'qnashuv,Izboskan tumani,72.2882,40.8594,quruq,kun ochiq,yo'lning tog'ri qismi,2,,,,2020.0
149358,2023-03-18T21:10:14,to'qnashuv,Izboskan tumani,72.1807,40.8878,quruq,kun ochiq,yo'lning tog'ri qismi,3,,,,2010.0
149357,2023-04-20T13:30:48,to'qnashuv,Izboskan tumani,72.2405,40.9018,quruq,kun ochiq,yo'lning burilish qismi,3,,,,2010.0
149356,2023-04-11T15:30:16,to'qnashuv,Izboskan tumani,72.1769,40.8846,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Nexia 2,oq,2021.0
149355,2023-06-23T01:10:06,to'siqqa urilish,Uchko'prik tumani,71.0485,40.5748,quruq,kun ochiq,,2,Lada(VAZ),2106,sariq,1982.0
149354,2023-03-18T20:00:01,velosipedchini urib yuborish,Farg'ona tumani,71.5893,40.2604,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Matiz,kumush rang,2012.0
149353,2023-03-18T10:00:01,to'qnashuv,Oltiariq tumani,71.3103,40.6460,,kun ochiq,,4,Daewoo,Tico,yashil,1999.0
149352,2023-03-12T12:00:43,velosipedchini urib yuborish,Qo'qon shahri,70.9257,40.5282,quruq,kun ochiq,yo'lning tog'ri qismi,2,ISUZU,SAZ NP 37,oq,2009.0
149351,2023-03-07T12:00:02,to'qnashuv,Bektemir tumani,71.3585,40.3782,quruq,kun ochiq,yo'lning tog'ri qismi,3,Daewoo,Damas,oq,2011.0
149350,2023-03-15T21:00:19,to'qnashuv,Farg'ona tumani,71.7227,40.1855,quruq,kun ochiq,,3,Daewoo,Tico,nam asfalt,1995.0
149349,2023-03-15T21:00:54,piyodani urib yuborish,Qo'shtepa tumani,71.5682,40.5220,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Lacetti,oq,2014.0
149348,2023-04-11T08:30:14,to'qnashuv,Izboskan tumani,72.3149,40.8685,quruq,kun ochiq,yo'lning tog'ri qismi,2,,,,
149347,2023-03-15T21:30:54,piyodani urib yuborish,Bog'dod tumani,71.1389,40.5187,quruq,kun ochiq,yo'lning tog'ri qismi,2,Hyundai,Avante,qora,2008.0
149346,2023-03-15T21:30:48,velosipedchini urib yuborish,O'zbekiston tumani,70.8937,40.5055,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Damas,to'q sariq,2012.0
149345,2023-02-20T08:10:19,ag'darilish,Quva tumani,71.9953,40.5141,quruq,kun ochiq,,2,Chevrolet,Damas,oq,2020.0
149344,2023-03-18T07:50:11,piyodani urib yuborish,Dangara tumani,70.8541,40.6314,quruq,kun ochiq,,2,Daewoo,Nexia,oq,2014.0
149343,2023-03-08T00:10:01,to'qnashuv,Farg'ona shahri,71.7778,40.3807,quruq,kun ochiq,yo'lning tog'ri qismi,5,Chevrolet,Lacetti,kumush rang,2012.0
149342,2023-03-01T12:30:07,to'qnashuv,Buvayda tumani,71.1328,40.6056,quruq,kun ochiq,,2,Lada(VAZ),2103,qizil,1976.0
149341,2023-06-23T09:50:32,piyodani urib yuborish,Furqat tumani,70.7221,40.4699,quruq,kun ochiq,,2,Chevrolet,Damas,oq,2018.0
149340,2023-03-20T13:00:10,piyodani urib yuborish,Marg'ilon shahri,71.7185,40.4281,,,,2,Daewoo,Labo,oq,
149339,2023-03-20T02:15:13,piyodani urib yuborish,Farg'ona shahri,71.6997,40.4147,quruq,kun ochiq,,2,Chevrolet,Lacetti,oq,2010.0
149338,2023-03-19T16:30:59,ag'darilish,Yozyovon tumani,71.5423,40.6155,quruq,kun ochiq,yo'lning tog'ri qismi,3,Toyota,PRADO,oq,2014.0
149337,2023-06-23T08:00:40,YTHning boshqa turlari,Yozyovon tumani,71.6707,40.6406,quruq,kun ochiq,yo'lning tog'ri qismi,2,UAZ,452,kulrang,2012.0
149336,2023-06-22T21:15:08,piyodani urib yuborish,G'allaorol tumani,67.5694,39.9807,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Labo,oq,2020.0
149335,2023-02-16T11:10:07,velosipedchini urib yuborish,Furqat tumani,70.7375,40.4733,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Lacetti,qaymoq rang,2013.0
149334,2023-06-18T04:15:55,ag'darilish,Parkent tumani,69.7350,41.2799,quruq,kun ochiq,yo'lning tog'ri qismi,1,Chevrolet,Matiz,oq,2010.0
149333,2023-06-18T12:10:03,to'qnashuv,Parkent tumani,69.6323,41.2745,quruq,kun ochiq,yo'lning burilish qismi,1,Chevrolet,Spark,oq,2016.0
149332,2023-06-21T14:30:51,YTHning boshqa turlari,Qo'rg'ontepa tumani,72.7861,40.7285,quruq,kun ochiq,yo'lning tog'ri qismi,1,Chevrolet,Nexia 3,oq,2019.0
149331,2023-06-21T11:30:44,to'qnashuv,Qo'rg'ontepa tumani,72.7582,40.7345,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Nexia 2,oq,2013.0
149330,2023-06-17T22:00:33,to'qnashuv,Qo'rg'ontepa tumani,72.7767,40.7292,quruq,kun ochiq,yo'lning tog'ri qismi,3,Daewoo,Labo,oq,2023.0
149329,2023-06-17T09:30:07,to'qnashuv,Qo'rg'ontepa tumani,72.8186,40.8152,quruq,kun ochiq,yo'lning tog'ri qismi,4,Chevrolet,Labo,oq,2022.0
149328,2023-05-29T17:20:24,piyodani urib yuborish,Nukus shahri,59.5900,42.4563,quruq,kun ochiq,piyodalar o'tish joyi,2,Chevrolet,Spark,,2020.0
149327,2023-06-15T09:00:50,YTHning boshqa turlari,Qo'rg'ontepa tumani,72.7608,40.7225,quruq,kun ochiq,boshqa holatlar,1,ISUZU,NPR82 L-KL5VAY,oq,2021.0
149326,2023-02-16T20:00:58,piyodani urib yuborish,Marg'ilon shahri,71.7282,40.4792,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,nam asfalt,2016.0
149325,2023-06-14T18:00:31,to'qnashuv,Qo'rg'ontepa tumani,72.8001,40.8162,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia 3,oq,2018.0
149324,2023-05-27T21:00:06,piyodani urib yuborish,To'rtko'l tumani,61.0397,41.5412,quruq,kun ochiq,piyodalar o'tish joyi,2,Chevrolet,Lacetti,,2020.0
149323,2023-06-22T21:00:42,to'qnashuv,Oltiariq tumani,71.4902,40.4011,quruq,kun ochiq,yo'lning tog'ri qismi,2,MAN,F 90 Unterflur,ko'k,2018.0
149322,2023-05-26T21:30:39,to'qnashuv,To'rtko'l tumani,60.9768,41.5532,quruq,kun ochiq,tartibga solinmagan chorraha,3,Vosxod (Восход),Восход,,
149321,2023-02-16T11:10:53,velosipedchini urib yuborish,Furqat tumani,70.7459,40.4734,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,oq,2013.0
149320,2023-05-26T12:50:04,to'qnashuv,Qorauzoq tumani,60.1272,43.0473,quruq,kun ochiq,teng ahamiyatli chorraha,3,Chevrolet,Cobalt,,2019.0
149319,2023-06-22T17:30:46,to'siqqa urilish,Dangara tumani,70.9178,40.5808,quruq,kun ochiq,yo'lning tog'ri qismi,1,Chevrolet,Spark,kulrang,2016.0
149318,2023-05-26T11:00:28,piyodani urib yuborish,Amudaryo tumani,60.0809,42.1009,quruq,kun ochiq,piyodalar o'tish joyi,2,Chevrolet,Nexia,,2011.0
149317,2023-05-26T17:30:15,piyodani urib yuborish,Nukus shahri,59.6022,42.4719,quruq,kun ochiq,tartibga solingan chorraha,2,Chevrolet,Damas,,2021.0
149316,2023-06-22T16:20:12,to'qnashuv,Farg'ona shahri,71.8163,40.3728,quruq,kun ochiq,yo'lning tog'ri qismi,3,Honda,AX-1,qaymoq rang,2014.0
149315,2023-02-16T20:20:03,piyodani urib yuborish,Marg'ilon shahri,71.6992,40.4833,quruq,kun ochiq,tartibga solingan chorraha,2,Chevrolet,Damas,oq,2007.0
149314,2023-05-26T19:30:47,to'qnashuv,Nukus shahri,59.5990,42.5200,quruq,kun ochiq,yo'lning tog'ri qismi,2,,,,2022.0
149313,2023-05-25T23:50:29,to'qnashuv,Xojeli tumani,59.2420,42.5641,quruq,kun ochiq,yo'lning tog'ri qismi,3,Kia,,,2017.0
149312,2023-05-25T08:25:25,ag'darilish,Kegeyli tumani,59.6404,42.7457,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Nexia,,2020.0
149311,2023-05-24T15:30:09,to'qnashuv,Beruniy tumani,60.7306,41.7605,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Cobalt,,2020.0
149310,2023-05-24T20:30:34,to'qnashuv,Kungirot tumani,58.8009,43.0665,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Damas,,2022.0
149309,2023-05-23T21:00:39,piyodani urib yuborish,To'rtko'l tumani,61.0504,41.6124,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,,2020.0
149308,2023-05-23T11:30:10,piyodani urib yuborish,Kegeyli tumani,59.8620,42.7214,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia 3,,2015.0
149307,2023-05-22T16:30:45,ag'darilish,Mo'ynoq tumani,59.0167,43.7267,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Nexia 3,,2017.0
149306,2023-06-11T10:30:42,piyodani urib yuborish,Bektemir tumani,69.3344,41.2166,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Nexia,oq,2005.0
149305,2023-06-11T17:20:00,piyodani urib yuborish,Olmazor tumani,69.2416,41.3448,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Damas,oq,2021.0
149304,2023-06-11T14:00:30,to'qnashuv,Yakkasaroy tumani,69.2345,41.2681,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Nexia,oq,2018.0
149303,2023-06-10T10:00:42,piyodani urib yuborish,Shayxontoxur tumani,69.2614,41.3419,quruq,kun ochiq,yo'lning tog'ri qismi,3,Daewoo,Nexia,oq,2017.0
149302,2023-06-10T00:30:57,to'siqqa urilish,Chilonzor tumani,69.1773,41.2714,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Matiz,oq,2012.0
149301,2023-06-10T11:00:06,piyodani urib yuborish,Bektemir tumani,69.3313,41.2379,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Damas,oq,2010.0
149300,2023-06-10T19:00:29,piyodani urib yuborish,Yakkasaroy tumani,69.2451,41.2660,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Malibu,oq,2018.0
149299,2023-06-10T22:00:22,piyodani urib yuborish,Chilonzor tumani,69.2385,41.3080,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Matiz,qaymoq rang,2015.0
149298,2023-06-10T15:30:03,piyodani urib yuborish,Chilonzor tumani,69.1981,41.2785,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Damas,oq,2015.0
149297,2023-06-09T18:20:07,velosipedchini urib yuborish,Yunusobod tumani,69.2448,41.3936,quruq,kun ochiq,yo'lning tog'ri qismi,2,ZIL,MMZ4502,ko'k,1987.0
149296,2023-06-09T00:20:54,to'siqqa urilish,Bektemir tumani,69.3325,41.2412,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Spark,oq,2020.0
149295,2023-06-22T16:35:26,piyodani urib yuborish,Yangihayot tumani,69.2839,41.2908,quruq,kun ochiq,yo'lning tog'ri qismi,2,Lada(VAZ),2101,oq,1973.0
149294,2023-06-22T18:30:40,to'qnashuv,Bektemir tumani,69.3344,41.2386,quruq,kun ochiq,yo'lning tog'ri qismi,4,GAZ,3102,oq,1997.0
149293,2023-06-22T10:33:15,YTHning boshqa turlari,Mirzo ulug'bek tumani,69.3518,41.3510,quruq,kun ochiq,yo'lning tog'ri qismi,2,ISUZU,SAZ HC 40,oq,2022.0
149292,2023-06-22T15:00:04,ag'darilish,Yakkasaroy tumani,69.2208,41.2641,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Damas,oq,2015.0
149291,2023-06-22T22:00:17,piyodani urib yuborish,Shayxontoxur tumani,69.1761,41.2711,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,oq,2014.0
149290,2023-06-22T10:30:59,to'qnashuv,Yunusobod tumani,69.2882,41.3766,quruq,kun ochiq,yo'lning tog'ri qismi,4,Chevrolet,Lacetti,qora,2020.0
149289,2023-05-22T10:00:20,YTHning boshqa turlari,Nukus shahri,59.6070,42.5013,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Damas,,2020.0
149288,2023-05-22T19:30:01,piyodani urib yuborish,Nukus shahri,59.5881,42.4679,,,,2,Toyota,Land Cruiser,,1997.0
149286,2022-05-22T19:30:15,piyodani urib yuborish,Nukus shahri,59.5881,42.4679,quruq,kun ochiq,yo'lning tog'ri qismi,2,Toyota,Land Cruiser Prado,,1997.0
149285,2023-05-21T00:00:12,to'qnashuv,Kungirot tumani,58.8914,42.9419,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,,2022.0
149284,2023-05-20T17:00:58,to'qnashuv,Xojeli tumani,59.4976,42.3858,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,,2015.0
149283,2023-06-07T23:15:07,to'qnashuv,Olmazor tumani,69.2310,41.3411,quruq,kun ochiq,tartibga solingan chorraha,3,Chevrolet,F-Series,oq,2019.0
149282,2023-05-18T22:30:38,to'qnashuv,Amudaryo tumani,60.0703,42.1446,quruq,kun ochiq,yo'lning tog'ri qismi,2,Lifan,LF150-13,,2022.0
149281,2023-06-07T00:10:45,to'qnashuv,Uchtepa tumani,69.1772,41.2715,quruq,kun ochiq,tartibga solingan chorraha,4,Chevrolet,Spark,qora,2014.0
149280,2023-05-18T19:45:10,piyodani urib yuborish,Nukus shahri,59.5748,42.4766,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Spark,,2021.0
149279,2023-05-18T08:50:37,piyodani urib yuborish,Kegeyli tumani,59.6572,42.7262,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Damas,,2022.0
149278,2023-05-17T18:00:51,to'qnashuv,Xojeli tumani,59.5129,42.4360,quruq,kun ochiq,tartibga solingan chorraha,2,Chevrolet,Cobalt,,2022.0
149277,2023-05-15T22:30:31,ag'darilish,Xojeli tumani,59.4248,42.4872,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,,2021.0
149276,2023-05-14T02:44:47,ag'darilish,Kungirot tumani,58.7959,43.0358,quruq,kun ochiq,yo'lning tog'ri qismi,6,Chevrolet,Cobalt,,2015.0
149275,2023-06-21T20:00:53,piyodani urib yuborish,Zarbdor tumani,68.1690,40.0979,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia,oq,2002.0
149274,2023-05-02T11:00:31,to'qnashuv,Quva tumani,72.0706,40.4933,quruq,kun ochiq,,3,Daewoo,Matiz,oq,2009.0
149273,2023-05-03T17:45:00,velosipedchini urib yuborish,Farg'ona shahri,71.8003,40.3898,quruq,kun ochiq,,3,Chevrolet,Damas,oq,2022.0
149272,2023-04-17T14:10:20,piyodani urib yuborish,Beshariq tumani,70.5648,40.4037,quruq,kun ochiq,,2,Chevrolet,Damas,oq,2009.0
149271,2023-04-20T21:00:41,to'qnashuv,Uchko'prik tumani,71.0338,40.5200,quruq,kun ochiq,,3,Chevrolet,Damas,oq,2018.0
149270,2023-05-10T01:30:12,piyodani urib yuborish,Marg'ilon shahri,71.7397,40.4763,quruq,kun ochiq,,2,Daewoo,Nexia,oq,1999.0
149269,2023-05-13T13:30:38,velosipedchini urib yuborish,Oltiariq tumani,71.4864,40.3564,quruq,kun ochiq,,2,Chevrolet,Lacetti,oq,2011.0
149268,2023-05-20T20:40:24,velosipedchini urib yuborish,O'zbekiston tumani,70.9740,40.5008,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Lacetti,qora,2010.0
149267,2023-05-13T11:00:11,piyodani urib yuborish,Quva tumani,72.0157,40.4938,quruq,kun ochiq,,2,Chevrolet,Damas,qaymoq rang,2007.0
149266,2023-06-17T21:30:01,to'qnashuv,Parkent tumani,69.6749,41.2963,quruq,kun ochiq,yo'lning tog'ri qismi,1,Daewoo,Matiz,oq,2009.0
149265,2023-05-19T18:20:44,velosipedchini urib yuborish,Qo'qon shahri,70.9520,40.5410,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Spark,kumush rang,2011.0
149264,2023-06-17T09:30:19,piyodani urib yuborish,Farg'ona shahri,71.8510,40.3581,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,kulrang,2014.0
149263,2023-05-13T02:50:49,to'qnashuv,Quvasoy shahri,71.9151,40.4218,quruq,kun ochiq,,2,Daewoo,Tico,qizil,1998.0
149262,2023-05-23T13:30:04,piyodani urib yuborish,Uchko'prik tumani,71.0893,40.5327,quruq,kun ochiq,yo'lning tog'ri qismi,2,Audi,100,nam asfalt,1987.0
149261,2023-06-16T22:00:38,piyodani urib yuborish,Furqat tumani,70.7929,40.4242,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Matiz,kulrang,2008.0
